amfi_code,date,rolling_sharpe
100025,2022-09-27,0.8180172589581693
100025,2022-09-28,0.6760906340246898
100025,2022-09-29,-0.01127805985351454
100025,2022-09-30,0.10953911328632071
100025,2022-10-03,0.26729983757119563
100025,2022-10-04,0.41606588531981226
100025,2022-10-05,0.12877639404828228
100025,2022-10-06,0.1361724480791102
100025,2022-10-07,-0.03236944877762011
100025,2022-10-10,0.06945918259870382
100025,2022-10-11,-0.005023201780717131
100025,2022-10-12,-0.11163215198198989
100025,2022-10-13,-0.21778664045688254
100025,2022-10-14,0.004581151020316353
100025,2022-10-17,-0.13306459834767964
100025,2022-10-18,0.05419505194790414
100025,2022-10-19,-0.19233946049398795
100025,2022-10-20,-0.42644410716405207
100025,2022-10-21,-0.3515816574522814
100025,2022-10-24,-0.5200987528357095
100025,2022-10-25,-0.42848877294786514
100025,2022-10-26,-0.33585632981994035
100025,2022-10-27,-0.1973231760826328
100025,2022-10-28,0.1374317791441891
100025,2022-10-31,0.09192567363782878
100025,2022-11-01,0.4745464787077479
100025,2022-11-02,0.392883972395927
100025,2022-11-03,-0.009032000552930223
100025,2022-11-04,0.20095677265556167
100025,2022-11-07,-0.2972630065926769
100025,2022-11-08,-0.34329174385964806
100025,2022-11-09,-0.3222910377937108
100025,2022-11-10,-0.3563041150256798
100025,2022-11-11,-0.6386235289508848
100025,2022-11-14,-0.5768950512382082
100025,2022-11-15,-0.567372845032858
100025,2022-11-16,-0.8148387841425553
100025,2022-11-17,-0.5839191841560851
100025,2022-11-18,-0.4992903797509966
100025,2022-11-21,-0.5126201415313848
100025,2022-11-22,-0.04784151274348636
100025,2022-11-23,0.04964434730614864
100025,2022-11-24,-0.19583574726860978
100025,2022-11-25,-0.2173458054759897
100025,2022-11-28,-0.3758473858224068
100025,2022-11-29,-0.008553885713992886
100025,2022-11-30,0.028824044436993573
100025,2022-12-01,-0.10734641420177314
100025,2022-12-02,-0.18865490696220819
100025,2022-12-05,-0.4882307952621408
100025,2022-12-06,-0.7743530747517086
100025,2022-12-07,-0.9198776421264255
100025,2022-12-08,-0.7903025494373953
100025,2022-12-09,-0.7379512933364358
100025,2022-12-12,-0.7828593223139363
100025,2022-12-13,-0.634807748961039
100025,2022-12-14,-0.18234232920839427
100025,2022-12-15,-0.21644421581613515
100025,2022-12-16,0.03098330997188246
100025,2022-12-19,0.3880962871943404
100025,2022-12-20,0.27742544308469497
100025,2022-12-21,0.15094959904643904
100025,2022-12-22,0.18869972061271661
100025,2022-12-23,0.19143966931188813
100025,2022-12-26,-0.2726765426454414
100025,2022-12-27,-0.011665670749864143
100025,2022-12-28,-0.24211948362701463
100025,2022-12-29,0.206590521147283
100025,2022-12-30,-0.26603408457418287
100025,2023-01-02,-0.2306100715288564
100025,2023-01-03,-0.0627921213473482
100025,2023-01-04,0.4952176404142842
100025,2023-01-05,0.3889232081602839
100025,2023-01-06,0.38109295330349346
100025,2023-01-09,0.44562809262385583
100025,2023-01-10,0.6049927120968865
100025,2023-01-11,0.7240539592700934
100025,2023-01-12,0.7482016125765912
100025,2023-01-13,0.41459718793562034
100025,2023-01-16,0.08653091896720658
100025,2023-01-17,0.2516960892335698
100025,2023-01-18,0.40281410922528976
100025,2023-01-19,0.4910324378038168
100025,2023-01-20,0.9703245917412963
100025,2023-01-23,1.1347234983732462
100025,2023-01-24,1.1662401248829606
100025,2023-01-25,1.2491559860208845
100025,2023-01-26,1.7394731300419053
100025,2023-01-27,1.7313017328959006
100025,2023-01-30,2.188407921102916
100025,2023-01-31,2.1753602388025643
100025,2023-02-01,2.104201781151052
100025,2023-02-02,2.399279455465703
100025,2023-02-03,2.503104179019921
100025,2023-02-06,2.208630450174253
100025,2023-02-07,1.9986633501455011
100025,2023-02-08,1.6225104858709636
100025,2023-02-09,1.6090702959502003
100025,2023-02-10,1.4825369654294935
100025,2023-02-13,1.6565209204859808
100025,2023-02-14,1.8165472149813011
100025,2023-02-15,2.2481074885587002
100025,2023-02-16,2.504784766290868
100025,2023-02-17,2.181526202736435
100025,2023-02-20,2.533964575309482
100025,2023-02-21,2.7854046031118993
100025,2023-02-22,2.894843430847516
100025,2023-02-23,2.8449001186853
100025,2023-02-24,2.312660304914665
100025,2023-02-27,2.3542448358222763
100025,2023-02-28,2.2904878059052747
100025,2023-03-01,2.211627645004947
100025,2023-03-02,1.9080047241872156
100025,2023-03-03,1.3852829090780425
100025,2023-03-06,1.9120467306474982
100025,2023-03-07,1.9340474120755236
100025,2023-03-08,1.650233073409298
100025,2023-03-09,1.8565298917824613
100025,2023-03-10,1.3586518182582266
100025,2023-03-13,1.968398257958119
100025,2023-03-14,2.1122663759787144
100025,2023-03-15,2.52053171331022
100025,2023-03-16,2.0904949145209146
100025,2023-03-17,2.4287551719420994
100025,2023-03-20,2.350249612722979
100025,2023-03-21,2.530757411163563
100025,2023-03-22,2.7775840129131946
100025,2023-03-23,2.720627629776987
100025,2023-03-24,2.6551020192531287
100025,2023-03-27,3.0086470664100773
100025,2023-03-28,2.6063036563008843
100025,2023-03-29,2.523479068275067
100025,2023-03-30,2.848984024803194
100025,2023-03-31,2.696071012406365
100025,2023-04-03,2.870736356753172
100025,2023-04-04,2.9147674852397905
100025,2023-04-05,2.887874409204672
100025,2023-04-06,2.702552421782882
100025,2023-04-07,2.92403387350928
100025,2023-04-10,2.803538922375725
100025,2023-04-11,2.8972195438351833
100025,2023-04-12,2.8775561910417387
100025,2023-04-13,2.8684091179741626
100025,2023-04-14,2.455893574529485
100025,2023-04-17,2.190640782143046
100025,2023-04-18,1.7573837687392926
100025,2023-04-19,1.5503143914579791
100025,2023-04-20,1.7087643013312592
100025,2023-04-21,1.5469929848991306
100025,2023-04-24,1.2400886863711917
100025,2023-04-25,1.5242583443979645
100025,2023-04-26,1.8792668496170388
100025,2023-04-27,2.102542347761085
100025,2023-04-28,2.1914357431120277
100025,2023-05-01,2.3715393222669867
100025,2023-05-02,2.5195792587640478
100025,2023-05-03,2.8664582681702497
100025,2023-05-04,2.7697045429920015
100025,2023-05-05,2.450613606917192
100025,2023-05-08,2.382487681908598
100025,2023-05-09,2.3021985013740993
100025,2023-05-10,1.995334696022191
100025,2023-05-11,2.3369225602114625
100025,2023-05-12,2.4066989419557387
100025,2023-05-15,2.219355284286035
100025,2023-05-16,2.1590899640714922
100025,2023-05-17,2.03627669539495
100025,2023-05-18,1.7893263507117345
100025,2023-05-19,2.0717218483074684
100025,2023-05-22,2.3508170513121867
100025,2023-05-23,2.5937069681272686
100025,2023-05-24,2.2297673177403503
100025,2023-05-25,1.631168466902108
100025,2023-05-26,1.3883955114247377
100025,2023-05-29,1.1569092965690093
100025,2023-05-30,0.9467492944916104
100025,2023-05-31,1.2038421012245193
100025,2023-06-01,1.2934940358671119
100025,2023-06-02,1.0306569044476332
100025,2023-06-05,0.7862132143227414
100025,2023-06-06,0.4030919005527417
100025,2023-06-07,0.46636080921933365
100025,2023-06-08,0.7573469062504197
100025,2023-06-09,0.8143218523546565
100025,2023-06-12,0.8904461302050715
100025,2023-06-13,0.9566380018091467
100025,2023-06-14,0.9013799768425848
100025,2023-06-15,0.5602566868592429
100025,2023-06-16,0.37036703510116104
100025,2023-06-19,0.051356639389485016
100025,2023-06-20,0.21180608715696578
100025,2023-06-21,-0.06053461765225491
100025,2023-06-22,-0.1171805112729724
100025,2023-06-23,-0.15077871161548026
100025,2023-06-26,-0.7085493815828735
100025,2023-06-27,-0.7900835285122433
100025,2023-06-28,-1.008432953439073
100025,2023-06-29,-1.016513469659728
100025,2023-06-30,-1.0056196043725443
100025,2023-07-03,-0.8035067691431462
100025,2023-07-04,-0.8187351577920216
100025,2023-07-05,-0.8891044625706246
100025,2023-07-06,-0.6883028215863408
100025,2023-07-07,-0.26567246756385643
100025,2023-07-10,-0.5219271928194403
100025,2023-07-11,-0.7994802547528097
100025,2023-07-12,-0.8083827968579722
100025,2023-07-13,-1.2237777821642855
100025,2023-07-14,-1.060413099079903
100025,2023-07-17,-1.254812570742069
100025,2023-07-18,-1.1026453679704162
100025,2023-07-19,-1.6131084694780062
100025,2023-07-20,-1.5267762816501744
100025,2023-07-21,-1.741572116676464
100025,2023-07-24,-1.7408415914366346
100025,2023-07-25,-1.9180211715886666
100025,2023-07-26,-2.1059430838589783
100025,2023-07-27,-2.0446388528047312
100025,2023-07-28,-2.0921668448888755
100025,2023-07-31,-2.0626606836596966
100025,2023-08-01,-1.97560508178557
100025,2023-08-02,-1.8870811791973394
100025,2023-08-03,-1.4432879948357136
100025,2023-08-04,-0.9349963990847858
100025,2023-08-07,-0.6944428565327587
100025,2023-08-08,-1.325941307463157
100025,2023-08-09,-1.0884028239924541
100025,2023-08-10,-0.8781716302132261
100025,2023-08-11,-0.6791795024447738
100025,2023-08-14,-0.3593279482458314
100025,2023-08-15,-0.1314560970887884
100025,2023-08-16,0.02770054956897089
100025,2023-08-17,0.11271456793385622
100025,2023-08-18,0.6400666495133128
100025,2023-08-21,0.7994640001524531
100025,2023-08-22,0.8096302415928622
100025,2023-08-23,0.8024197189972831
100025,2023-08-24,0.6843700963527342
100025,2023-08-25,0.7712032241277628
100025,2023-08-28,0.6586637403543871
100025,2023-08-29,0.2857250182473477
100025,2023-08-30,0.018577483993390594
100025,2023-08-31,0.15097862630960193
100025,2023-09-01,0.28106210432936446
100025,2023-09-04,0.5729613228949285
100025,2023-09-05,0.5276679258880922
100025,2023-09-06,0.2032257115717876
100025,2023-09-07,-0.13398525194808444
100025,2023-09-08,0.10859019872218828
100025,2023-09-11,0.1538979881062874
100025,2023-09-12,-0.013721554885285205
100025,2023-09-13,0.05826054982973642
100025,2023-09-14,-0.06797298935078853
100025,2023-09-15,-0.02755649972853556
100025,2023-09-18,0.03731210113190316
100025,2023-09-19,-0.2527879545930914
100025,2023-09-20,-0.19173484949366404
100025,2023-09-21,-0.15775508105438155
100025,2023-09-22,0.10921766994982791
100025,2023-09-25,-0.15222843777017128
100025,2023-09-26,-0.4018384082586102
100025,2023-09-27,-0.13943494111703586
100025,2023-09-28,0.16575209158575743
100025,2023-09-29,0.3482851104423767
100025,2023-10-02,0.4849812613469785
100025,2023-10-03,0.38720808483199953
100025,2023-10-04,0.2687225546010767
100025,2023-10-05,-0.06820342983679945
100025,2023-10-06,-0.019340381422716192
100025,2023-10-09,-0.1014773009846184
100025,2023-10-10,0.2509555839234184
100025,2023-10-11,0.2305754219897765
100025,2023-10-12,0.2536154331123092
100025,2023-10-13,0.07693108677639153
100025,2023-10-16,0.1367000162173692
100025,2023-10-17,0.22224827552280785
100025,2023-10-18,0.4974590005144016
100025,2023-10-19,0.8898036658097938
100025,2023-10-20,1.3469611881818615
100025,2023-10-23,1.4527408584665662
100025,2023-10-24,1.3870795183564522
100025,2023-10-25,1.198769415332962
100025,2023-10-26,1.3493456132606925
100025,2023-10-27,1.3260279261626085
100025,2023-10-30,1.9087728268151807
100025,2023-10-31,1.6006972131032102
100025,2023-11-01,1.8346345313168877
100025,2023-11-02,1.8086004281499084
100025,2023-11-03,1.9796071402037971
100025,2023-11-06,2.0494393870928422
100025,2023-11-07,2.0737773474356964
100025,2023-11-08,2.1251321203917186
100025,2023-11-09,2.1514076570696186
100025,2023-11-10,2.14711112664325
100025,2023-11-13,2.1172371957075544
100025,2023-11-14,2.022003155768421
100025,2023-11-15,2.0725587956161298
100025,2023-11-16,2.3556077951840537
100025,2023-11-17,2.272267030897953
100025,2023-11-20,1.9644431940493945
100025,2023-11-21,1.5664426383671317
100025,2023-11-22,1.8665586847906195
100025,2023-11-23,2.193695993509691
100025,2023-11-24,2.2335578950469017
100025,2023-11-27,2.195305602013411
100025,2023-11-28,2.434316122531171
100025,2023-11-29,2.668971473975914
100025,2023-11-30,2.5442336625743573
100025,2023-12-01,2.600339153404676
100025,2023-12-04,2.2732973781115087
100025,2023-12-05,2.316599026298843
100025,2023-12-06,2.3386761973063765
100025,2023-12-07,2.005482191873183
100025,2023-12-08,1.5856055312193824
100025,2023-12-11,1.271361777543978
100025,2023-12-12,2.0078631940449183
100025,2023-12-13,1.4431247791604689
100025,2023-12-14,1.4791969510547787
100025,2023-12-15,1.0025533504971103
100025,2023-12-18,0.7274333913649622
100025,2023-12-19,0.12389013861632595
100025,2023-12-20,-0.06330326880386304
100025,2023-12-21,-0.42507339443719827
100025,2023-12-22,-0.9003325140350585
100025,2023-12-25,-0.6058541981483639
100025,2023-12-26,-0.22794642142792002
100025,2023-12-27,-0.3345495053512138
100025,2023-12-28,-0.578265705457305
100025,2023-12-29,-0.4609173031894904
100025,2024-01-01,0.09955285741823547
100025,2024-01-02,0.5282902803908572
100025,2024-01-03,0.8464432878597519
100025,2024-01-04,0.8043430867028752
100025,2024-01-05,0.7716933181079395
100025,2024-01-08,0.125743006773772
100025,2024-01-09,0.03997172426268833
100025,2024-01-10,0.2730998604048986
100025,2024-01-11,0.3646269417045011
100025,2024-01-12,0.2684453871612985
100025,2024-01-15,0.13764514798430383
100025,2024-01-16,0.08666780539362938
100025,2024-01-17,-0.03066548988703335
100025,2024-01-18,-0.07429733006212162
100025,2024-01-19,-0.07162265580568883
100025,2024-01-22,0.22402013514219307
100025,2024-01-23,0.4642945587581285
100025,2024-01-24,0.38311860375922885
100025,2024-01-25,0.6533953780757887
100025,2024-01-26,0.5331281166991848
100025,2024-01-29,0.6770387903160429
100025,2024-01-30,0.6686766165722838
100025,2024-01-31,0.5990209907555823
100025,2024-02-01,0.7025037172607188
100025,2024-02-02,0.42836552136889355
100025,2024-02-05,0.6348129058623091
100025,2024-02-06,0.42157668315938657
100025,2024-02-07,0.27333781963903314
100025,2024-02-08,0.2654659432831185
100025,2024-02-09,0.07372869768517784
100025,2024-02-12,0.027215244957889212
100025,2024-02-13,-0.13791334824147147
100025,2024-02-14,-0.4375143123817019
100025,2024-02-15,-0.36508022011288377
100025,2024-02-16,-0.2848651574945789
100025,2024-02-19,-0.5647001877009122
100025,2024-02-20,-0.7566134048253891
100025,2024-02-21,-0.7281630819944838
100025,2024-02-22,-0.8394343485780392
100025,2024-02-23,-1.3761565897739543
100025,2024-02-26,-1.1867207035208995
100025,2024-02-27,-1.0967940267392897
100025,2024-02-28,-1.0707890892602483
100025,2024-02-29,-1.0306236737805308
100025,2024-03-01,-0.9667890359995039
100025,2024-03-04,-0.9110546288877188
100025,2024-03-05,-0.8385257050074864
100025,2024-03-06,-1.01309267406371
100025,2024-03-07,-1.109012803740307
100025,2024-03-08,-1.044018276912127
100025,2024-03-11,-0.9981099558169201
100025,2024-03-12,-1.3366843018520935
100025,2024-03-13,-0.8360031493042451
100025,2024-03-14,-0.8380240028276603
100025,2024-03-15,-1.2016759199907927
100025,2024-03-18,-1.3723742967374217
100025,2024-03-19,-1.3885061128390737
100025,2024-03-20,-1.3518886376229662
100025,2024-03-21,-1.4493358627393058
100025,2024-03-22,-1.3703553592719155
100025,2024-03-25,-1.1987812426934297
100025,2024-03-26,-0.5546595071236822
100025,2024-03-27,-0.6215261196693258
100025,2024-03-28,-0.7245940451661351
100025,2024-03-29,-0.5945537524149238
100025,2024-04-01,-0.7672510541902204
100025,2024-04-02,-0.8959516029977914
100025,2024-04-03,-1.2675986574030051
100025,2024-04-04,-1.6627982139836088
100025,2024-04-05,-1.3964032020448618
100025,2024-04-08,-1.442767661658736
100025,2024-04-09,-1.792870644901835
100025,2024-04-10,-1.6044546251597211
100025,2024-04-11,-1.5966564337152513
100025,2024-04-12,-1.243200885228641
100025,2024-04-15,-0.8407625874398268
100025,2024-04-16,-1.0304096587398837
100025,2024-04-17,-0.6182697379202313
100025,2024-04-18,-0.9696570478351735
100025,2024-04-19,-0.40455884552580396
100025,2024-04-22,-0.5071090518266658
100025,2024-04-23,-0.05709037269707391
100025,2024-04-24,0.1057375137094593
100025,2024-04-25,0.22736014014917663
100025,2024-04-26,0.10980760993172098
100025,2024-04-29,-0.20051988375340965
100025,2024-04-30,-0.6306345556275885
100025,2024-05-01,-0.4409052744617145
100025,2024-05-02,-0.24228164797759003
100025,2024-05-03,-0.3297975080938147
100025,2024-05-06,-1.0928440459671873
100025,2024-05-07,-1.3660198384409517
100025,2024-05-08,-1.6304850893453051
100025,2024-05-09,-1.6924618659605704
100025,2024-05-10,-1.9261753489489415
100025,2024-05-13,-1.629097353982606
100025,2024-05-14,-1.6357174178478482
100025,2024-05-15,-2.023684855285016
100025,2024-05-16,-1.661947647932465
100025,2024-05-17,-1.4041320070583416
100025,2024-05-20,-1.172627756067427
100025,2024-05-21,-1.070788638467938
100025,2024-05-22,-0.6153285284480648
100025,2024-05-23,-0.5677139653942926
100025,2024-05-24,-0.9095756503513004
100025,2024-05-27,-1.0737811495038225
100025,2024-05-28,-0.7742250496361656
100025,2024-05-29,-0.7277771903365596
100025,2024-05-30,-0.773265423511424
100025,2024-05-31,-0.8248725852734875
100025,2024-06-03,-1.2440579207597031
100025,2024-06-04,-1.2774044248340999
100025,2024-06-05,-1.3459002172251409
100025,2024-06-06,-1.3435394712525808
100025,2024-06-07,-1.1006166022791528
100025,2024-06-10,-1.1144284388606016
100025,2024-06-11,-0.5320212174382778
100025,2024-06-12,-0.4410765324449401
100025,2024-06-13,-0.20578390393419232
100025,2024-06-14,0.006542768380333176
100025,2024-06-17,0.1557684848193331
100025,2024-06-18,0.3906544264556866
100025,2024-06-19,0.5610629199471348
100025,2024-06-20,0.3855895373222234
100025,2024-06-21,0.16117158014140728
100025,2024-06-24,0.5186507988251596
100025,2024-06-25,0.7322294352475767
100025,2024-06-26,0.8795466185888194
100025,2024-06-27,1.1186978146793682
100025,2024-06-28,1.195879623442844
100025,2024-07-01,0.9883645546869909
100025,2024-07-02,1.0039953777477726
100025,2024-07-03,1.4681041933978538
100025,2024-07-04,1.5028383073764997
100025,2024-07-05,1.8364929408369495
100025,2024-07-08,1.8013410095056328
100025,2024-07-09,1.7217164024740568
100025,2024-07-10,1.681485871326366
100025,2024-07-11,1.866013629930614
100025,2024-07-12,1.9040938705735164
100025,2024-07-15,1.6736922900903377
100025,2024-07-16,1.9203265945646388
100025,2024-07-17,1.610352784074353
100025,2024-07-18,1.5079914264728735
100025,2024-07-19,1.6689329197778464
100025,2024-07-22,1.9000554992605272
100025,2024-07-23,2.0197424592620137
100025,2024-07-24,1.9695312392834308
100025,2024-07-25,1.9074288013968241
100025,2024-07-26,2.1701801728775476
100025,2024-07-29,2.3477092894020593
100025,2024-07-30,1.7097468904635325
100025,2024-07-31,2.0798568985243953
100025,2024-08-01,2.2225152865485684
100025,2024-08-02,2.200152914841566
100025,2024-08-05,2.6777427870789308
100025,2024-08-06,2.5966201645779035
100025,2024-08-07,2.3795663235691356
100025,2024-08-08,3.021024349811375
100025,2024-08-09,2.948139409668837
100025,2024-08-12,3.0653454496819683
100025,2024-08-13,3.4001735433678273
100025,2024-08-14,2.8931627206743307
100025,2024-08-15,3.133890254347966
100025,2024-08-16,2.790657968218806
100025,2024-08-19,2.3796037088786983
100025,2024-08-20,2.4875560372488392
100025,2024-08-21,2.425337363263734
100025,2024-08-22,2.6114828499523055
100025,2024-08-23,2.1011075636609053
100025,2024-08-26,2.141315110559203
100025,2024-08-27,1.7115520769794705
100025,2024-08-28,1.5077376228007948
100025,2024-08-29,1.6461399310809675
100025,2024-08-30,1.7825119830215985
100025,2024-09-02,1.9722857432148724
100025,2024-09-03,2.7317809305082346
100025,2024-09-04,2.562443869464661
100025,2024-09-05,2.4565828230062525
100025,2024-09-06,2.7747920320474555
100025,2024-09-09,3.822564168724822
100025,2024-09-10,3.7046840681691116
100025,2024-09-11,3.952170811006502
100025,2024-09-12,3.89407823239409
100025,2024-09-13,3.9886135158311657
100025,2024-09-16,3.854361426975344
100025,2024-09-17,3.5427154196159707
100025,2024-09-18,3.630085703175399
100025,2024-09-19,3.3883846604550425
100025,2024-09-20,3.4471912978907646
100025,2024-09-23,3.1016228941992323
100025,2024-09-24,3.005583803544711
100025,2024-09-25,2.28739505242811
100025,2024-09-26,2.3766977459794827
100025,2024-09-27,2.80737224056961
100025,2024-09-30,2.692675843776575
100025,2024-10-01,2.4938734850698827
100025,2024-10-02,2.7023058666545263
100025,2024-10-03,2.7599031371467526
100025,2024-10-04,2.7646434814400256
100025,2024-10-07,3.200986732173696
100025,2024-10-08,2.757249465058404
100025,2024-10-09,2.5957471279360576
100025,2024-10-10,2.50864028109456
100025,2024-10-11,2.198691540209367
100025,2024-10-14,2.1986428718153355
100025,2024-10-15,1.7901711009308747
100025,2024-10-16,1.600652916111987
100025,2024-10-17,1.2322858840418323
100025,2024-10-18,1.3655488343910422
100025,2024-10-21,1.5501963194719395
100025,2024-10-22,1.7083420676497645
100025,2024-10-23,1.9268639407730448
100025,2024-10-24,1.9253978286130535
100025,2024-10-25,2.43246053979985
100025,2024-10-28,2.3800344031520173
100025,2024-10-29,2.3606867774559737
100025,2024-10-30,2.144975735968641
100025,2024-10-31,1.3507598432289416
100025,2024-11-01,1.6734133915948013
100025,2024-11-04,1.989527027996502
100025,2024-11-05,1.9715255646237406
100025,2024-11-06,1.7702120909043297
100025,2024-11-07,1.6667943037655204
100025,2024-11-08,1.363301837382593
100025,2024-11-11,1.5138951905825488
100025,2024-11-12,1.3462706721355526
100025,2024-11-13,1.5200181076444554
100025,2024-11-14,1.6306079468801746
100025,2024-11-15,1.608172079335618
100025,2024-11-18,1.6373097888896138
100025,2024-11-19,1.4711132535617073
100025,2024-11-20,1.3120896243926
100025,2024-11-21,1.5008312598629263
100025,2024-11-22,1.4565548820114171
100025,2024-11-25,1.0789341090505609
100025,2024-11-26,1.2016780876551776
100025,2024-11-27,1.2398293492666639
100025,2024-11-28,1.4579829818050691
100025,2024-11-29,0.9793876378090283
100025,2024-12-02,0.7238535369871528
100025,2024-12-03,1.2018185859131048
100025,2024-12-04,1.0728459212072052
100025,2024-12-05,0.83793716605007
100025,2024-12-06,0.7937647436444065
100025,2024-12-09,0.5982684933256088
100025,2024-12-10,0.6395010627891183
100025,2024-12-11,0.9000962661475969
100025,2024-12-12,1.0301320279915216
100025,2024-12-13,1.1592221441210968
100025,2024-12-16,1.349642888811907
100025,2024-12-17,1.2557489731355223
100025,2024-12-18,1.7138351293632614
100025,2024-12-19,1.5948848231777477
100025,2024-12-20,1.9595790769262256
100025,2024-12-23,2.3209489131611014
100025,2024-12-24,2.134269300001413
100025,2024-12-25,1.8355255451239338
100025,2024-12-26,1.6679582082366853
100025,2024-12-27,1.9850939416806381
100025,2024-12-30,1.7609758231578347
100025,2024-12-31,2.056641868386633
100025,2025-01-01,2.164950807223112
100025,2025-01-02,2.178536911567945
100025,2025-01-03,2.2126122392856797
100025,2025-01-06,1.7924808541268475
100025,2025-01-07,1.3585453844017672
100025,2025-01-08,1.2408161924664083
100025,2025-01-09,1.174434301392068
100025,2025-01-10,0.763371983179587
100025,2025-01-13,0.26926597371642097
100025,2025-01-14,0.8718031453773181
100025,2025-01-15,0.5393464519945455
100025,2025-01-16,0.7847084375889054
100025,2025-01-17,0.8482760331442651
100025,2025-01-20,1.1517137040867136
100025,2025-01-21,1.1803386714530235
100025,2025-01-22,1.372247836998977
100025,2025-01-23,1.2312069342123904
100025,2025-01-24,1.2475797774158197
100025,2025-01-27,1.4643658348441324
100025,2025-01-28,1.5059232534809945
100025,2025-01-29,1.628434389475571
100025,2025-01-30,0.9429855796569377
100025,2025-01-31,0.522666371838927
100025,2025-02-03,0.7815099610461782
100025,2025-02-04,0.7619601007612969
100025,2025-02-05,0.6495312116488516
100025,2025-02-06,0.5050253967412608
100025,2025-02-07,0.7490681893862917
100025,2025-02-10,1.1061207239379982
100025,2025-02-11,1.233524731394983
100025,2025-02-12,1.0684938882893875
100025,2025-02-13,1.4318367796113327
100025,2025-02-14,1.8909592289008035
100025,2025-02-17,1.889996953065033
100025,2025-02-18,1.7571486425597214
100025,2025-02-19,2.098807193356109
100025,2025-02-20,2.294810227804416
100025,2025-02-21,2.035618171517569
100025,2025-02-24,2.0365950511768394
100025,2025-02-25,1.824599277079358
100025,2025-02-26,1.5159193889595708
100025,2025-02-27,1.534629015609282
100025,2025-02-28,1.4301025158486966
100025,2025-03-03,1.5226553538413505
100025,2025-03-04,1.529705198003739
100025,2025-03-05,1.6913162897769713
100025,2025-03-06,2.2432404089193474
100025,2025-03-07,2.013978529476236
100025,2025-03-10,1.2234392788830577
100025,2025-03-11,1.0883010455639406
100025,2025-03-12,1.226989482390702
100025,2025-03-13,1.131009841692631
100025,2025-03-14,1.154364903040359
100025,2025-03-17,0.8658082465436338
100025,2025-03-18,1.2666396475978696
100025,2025-03-19,1.3271208054594674
100025,2025-03-20,1.3699028598231795
100025,2025-03-21,1.091734469697137
100025,2025-03-24,1.0025138448409028
100025,2025-03-25,1.1275723673654747
100025,2025-03-26,1.2494790938139206
100025,2025-03-27,1.1021898641915873
100025,2025-03-28,0.9291974515375965
100025,2025-03-31,1.4144506506302184
100025,2025-04-01,0.9758211880435514
100025,2025-04-02,1.350951048831649
100025,2025-04-03,1.4626472676618552
100025,2025-04-04,1.69529759191699
100025,2025-04-07,1.9920829126193362
100025,2025-04-08,1.5736576201283867
100025,2025-04-09,1.4534714981713561
100025,2025-04-10,1.4982518664579327
100025,2025-04-11,1.731014918601393
100025,2025-04-14,1.6437431151662187
100025,2025-04-15,1.6453811913570062
100025,2025-04-16,1.556859319811821
100025,2025-04-17,1.4631505242270149
100025,2025-04-18,1.5668228187894717
100025,2025-04-21,1.6564884822624104
100025,2025-04-22,1.634026864123365
100025,2025-04-23,1.6367680347930564
100025,2025-04-24,1.6782407000431632
100025,2025-04-25,1.5936508296580616
100025,2025-04-28,1.625538617471521
100025,2025-04-29,1.9741439028691534
100025,2025-04-30,2.1444729338041033
100025,2025-05-01,2.3695045828861367
100025,2025-05-02,2.15116854738253
100025,2025-05-05,2.279075080218774
100025,2025-05-06,2.167845668578865
100025,2025-05-07,2.0951195229119928
100025,2025-05-08,1.6090722898974323
100025,2025-05-09,1.7163966348259887
100025,2025-05-12,1.440028927874237
100025,2025-05-13,1.9758180184762697
100025,2025-05-14,2.390310745462513
100025,2025-05-15,2.4362723632297625
100025,2025-05-16,2.467017482472933
100025,2025-05-19,2.714585708077159
100025,2025-05-20,2.406109633291795
100025,2025-05-21,2.6700850652964254
100025,2025-05-22,2.4495974337269453
100025,2025-05-23,2.2560487450287514
100025,2025-05-26,2.1468948813091324
100025,2025-05-27,2.033858130884478
100025,2025-05-28,1.9856544798004876
100025,2025-05-29,2.2370285931015137
100025,2025-05-30,2.1166847817191514
100025,2025-06-02,2.092923725725646
100025,2025-06-03,2.3352754051076055
100025,2025-06-04,2.494694883469227
100025,2025-06-05,3.0342399068291686
100025,2025-06-06,3.4280201382700475
100025,2025-06-09,3.2423489403441326
100025,2025-06-10,3.3519643169399385
100025,2025-06-11,3.3648152762897188
100025,2025-06-12,3.44673563757403
100025,2025-06-13,3.141705068072949
100025,2025-06-16,3.136108873299309
100025,2025-06-17,3.305379386725201
100025,2025-06-18,3.555819284924804
100025,2025-06-19,3.3497742002519693
100025,2025-06-20,2.964948170771199
100025,2025-06-23,3.0403002826530097
100025,2025-06-24,2.6711723117417967
100025,2025-06-25,2.510954874480186
100025,2025-06-26,2.4441304331774214
100025,2025-06-27,2.257520136130366
100025,2025-06-30,2.0028700318796746
100025,2025-07-01,1.8371998352365704
100025,2025-07-02,2.0580994681322027
100025,2025-07-03,1.8505859942222982
100025,2025-07-04,1.7921636293977994
100025,2025-07-07,1.9283183998878852
100025,2025-07-08,1.9314483643562483
100025,2025-07-09,1.9117274461470846
100025,2025-07-10,2.158532709580326
100025,2025-07-11,2.327090720383156
100025,2025-07-14,3.411223482484382
100025,2025-07-15,3.4009776391790387
100025,2025-07-16,3.124100215780844
100025,2025-07-17,3.334690082600682
